,TractFIPS,TotalPopulation,PercentMale,PercentElderly,PercentWhite,City
1334,06075021700.0,4.556,51.7,18.4,57.6,San Francisco
1335,06075021800.0,4.095,50.1,14.6,71.9,San Francisco
1336,06075022600.0,3.213,55.6,5.1,56.7,San Francisco
1337,06075022702.0,2.298,54.9,8.3,75.1,San Francisco
1338,06075022704.0,3.367,54.0,11.1,66.2,San Francisco
1339,06075022801.0,5.769,57.6,8.5,49.8,San Francisco
1340,06075022802.0,2.438,49.3,17.6,47.2,San Francisco
1341,06075022803.0,5.224,55.7,8.6,51.5,San Francisco
1342,06075022901.0,4.856,54.9,5.4,43.3,San Francisco
1343,06075022902.0,2.483,61.1,19.2,49.5,San Francisco
1344,06075022903.0,3.24,50.9,7.8,47.2,San Francisco
1345,06075023001.0,5.398,50.8,15.6,6.9,San Francisco
1346,06075023003.0,4.084,50.6,16.6,12.4,San Francisco
1347,06075023102.0,4.549,44.2,11.5,6.4,San Francisco
1348,06075023200.0,3.972,47.0,15.2,16.6,San Francisco
1349,06075023300.0,3.739,49.1,17.6,10.2,San Francisco
1350,06075023400.0,3.661,47.8,13.9,15.1,San Francisco
1351,06075025100.0,3.473,49.0,10.7,60.3,San Francisco
1352,06075025200.0,5.256,54.9,11.5,72.0,San Francisco
1353,06075025300.0,4.454,54.2,10.7,60.4,San Francisco
1354,06075025401.0,3.775,50.3,6.0,67.6,San Francisco
1355,06075025402.0,3.427,49.4,16.6,43.9,San Francisco
1356,06075025403.0,4.782,50.5,12.1,35.7,San Francisco
1357,06075025500.0,9.684,50.2,21.5,37.2,San Francisco
1358,06075025600.0,5.314,50.2,19.0,19.1,San Francisco
1359,06075025701.0,5.088,55.3,19.2,16.0,San Francisco
1360,06075025702.0,4.401,48.0,21.4,14.2,San Francisco
1361,06075025800.0,2.224,45.1,14.5,19.6,San Francisco
1362,06075025900.0,4.618,48.4,17.8,29.6,San Francisco
1363,06075026001.0,5.986,48.7,13.8,27.6,San Francisco
1364,06075026002.0,3.644,50.8,20.9,38.8,San Francisco
1365,06075026003.0,5.126,48.5,17.0,22.9,San Francisco
1366,06075026004.0,4.649,52.4,16.2,28.5,San Francisco
1367,06075026100.0,7.455,51.2,15.6,16.8,San Francisco
1368,06075026200.0,7.903,47.7,20.0,11.2,San Francisco
1369,06075026301.0,5.083,49.2,20.9,19.9,San Francisco
1370,06075026302.0,5.255,52.3,15.6,17.9,San Francisco
1371,06075026303.0,4.822,49.5,17.6,18.6,San Francisco
1372,06075026401.0,3.738,47.3,18.4,4.7,San Francisco
1373,06075026402.0,5.102,50.1,10.5,13.9,San Francisco
1374,06075026403.0,4.082,52.9,18.3,22.8,San Francisco
1375,06075026404.0,2.897,50.6,14.6,9.6,San Francisco
1376,06075030101.0,5.048,44.3,7.4,61.2,San Francisco
1377,06075030102.0,5.262,50.4,15.7,69.8,San Francisco
1378,06075030201.0,4.529,50.6,12.8,47.6,San Francisco
1379,06075030202.0,4.438,51.8,15.3,59.1,San Francisco
1380,06075030301.0,5.914,47.7,19.2,40.7,San Francisco
1381,06075030302.0,4.348,49.6,18.4,38.8,San Francisco
1382,06075030400.0,5.573,46.9,19.6,54.1,San Francisco
1383,06075030500.0,3.23,58.2,29.3,51.2,San Francisco
1384,06075030600.0,2.495,49.4,17.4,55.6,San Francisco
1385,06075030700.0,7.024,54.1,20.7,60.2,San Francisco
1386,06075030800.0,6.226,47.4,21.5,58.5,San Francisco
1387,06075030900.0,7.103,47.3,22.4,44.5,San Francisco
1388,06075031000.0,3.804,49.3,21.8,54.5,San Francisco
1389,06075031100.0,6.437,51.5,18.1,53.2,San Francisco
1390,06075031201.0,6.69,51.4,15.6,20.9,San Francisco
1391,06075031202.0,3.394,51.8,12.2,10.5,San Francisco
1392,06075031301.0,4.241,46.1,21.8,22.9,San Francisco
1393,06075031302.0,6.109,51.1,15.8,19.6,San Francisco
1394,06075031400.0,7.096,50.4,14.2,16.5,San Francisco
1395,06075032601.0,5.211,49.3,13.8,34.8,San Francisco
1396,06075032602.0,4.753,47.8,19.2,33.6,San Francisco
1397,06075032700.0,6.898,53.6,21.1,40.1,San Francisco
1398,06075032801.0,4.401,47.0,23.2,27.7,San Francisco
1399,06075032802.0,4.432,45.5,20.9,29.9,San Francisco
1400,06075032901.0,5.615,46.7,21.5,24.1,San Francisco
1401,06075032902.0,4.457,46.2,21.7,28.4,San Francisco
1402,06075033000.0,8.127,55.0,21.5,41.0,San Francisco
1403,06075033100.0,3.895,46.2,24.4,40.0,San Francisco
1404,06075033201.0,4.551,37.2,2.7,38.4,San Francisco
1405,06075033203.0,3.956,50.4,11.9,52.6,San Francisco
1406,06075033204.0,4.698,52.4,9.4,32.9,San Francisco
1407,06075035100.0,9.116,46.0,15.5,31.3,San Francisco
1408,06075035201.0,5.704,50.6,17.8,37.2,San Francisco
1409,06075035202.0,5.244,58.1,14.8,45.7,San Francisco
1410,06075035300.0,7.487,47.4,20.5,34.4,San Francisco
1411,06075035400.0,7.342,46.9,20.3,35.6,San Francisco
1412,06075040100.0,4.56,45.6,15.8,53.6,San Francisco
1413,06075040200.0,5.6,43.8,18.4,59.1,San Francisco
1414,06075042601.0,4.004,47.5,19.6,49.3,San Francisco
1415,06075042602.0,2.861,52.2,22.1,55.6,San Francisco
1416,06075042700.0,5.379,49.2,19.0,44.2,San Francisco
1417,06075042800.0,2.507,51.6,19.5,71.8,San Francisco
1418,06075045100.0,5.126,45.6,15.3,50.1,San Francisco
1419,06075045200.0,7.286,45.8,12.3,49.2,San Francisco
1420,06075047600.0,5.67,51.9,16.3,42.4,San Francisco
1421,06075047701.0,4.569,44.8,18.1,41.6,San Francisco
1422,06075047702.0,3.927,46.2,17.6,42.8,San Francisco
1423,06075047801.0,4.421,48.0,20.4,41.4,San Francisco
1424,06075047802.0,3.869,49.1,15.9,45.7,San Francisco
1425,06075047902.0,3.632,50.7,21.0,49.1,San Francisco
1426,06075060400.0,1.596,42.4,34.5,57.6,San Francisco
1427,06075060502.0,3.511,47.3,7.2,7.6,San Francisco
1428,06075060700.0,13.222,48.1,8.1,44.6,San Francisco
1429,06075061000.0,4.839,47.0,15.0,13.7,San Francisco
1430,06075061100.0,4.477,47.6,29.3,3.1,San Francisco
1431,06075061200.0,3.842,52.2,17.2,14.1,San Francisco
1432,06075061400.0,6.283,48.6,8.5,42.7,San Francisco
1433,06075061500.0,16.968,54.1,8.3,48.3,San Francisco
1434,17031010100.0,4.599,52.0,6.0,46.7,Chicago
1435,17031010201.0,7.455,52.7,6.8,46.4,Chicago
1436,17031010202.0,2.896,47.5,13.1,46.7,Chicago
1437,17031010300.0,6.485,49.2,18.5,59.6,Chicago
1438,17031010501.0,4.102,47.3,10.6,49.7,Chicago
1439,17031010502.0,3.089,52.4,5.4,55.9,Chicago
1440,17031010503.0,1.806,44.4,33.1,69.2,Chicago
1441,17031010600.0,6.395,50.5,7.2,61.1,Chicago
1442,17031010701.0,3.62,50.7,9.6,57.0,Chicago
1443,17031010702.0,5.082,50.8,1.8,54.1,Chicago
1444,17031020100.0,3.618,51.3,13.9,41.8,Chicago
1445,17031020200.0,6.84,49.7,13.3,56.5,Chicago
1446,17031020301.0,5.384,51.4,24.7,80.6,Chicago
1447,17031020302.0,5.137,46.9,15.6,66.6,Chicago
1448,17031020400.0,4.258,50.5,14.2,54.6,Chicago
1449,17031020500.0,6.775,50.4,13.2,30.7,Chicago
1450,17031020601.0,6.525,48.9,12.7,60.8,Chicago
1451,17031020602.0,4.765,48.3,12.6,45.5,Chicago
1452,17031020701.0,1.844,47.6,15.5,71.0,Chicago
1453,17031020702.0,8.226,48.7,14.6,51.0,Chicago
1454,17031020801.0,6.175,50.6,13.5,60.6,Chicago
1455,17031020802.0,7.916,50.2,7.0,41.4,Chicago
1456,17031020901.0,6.155,50.8,7.6,42.1,Chicago
1457,17031020902.0,4.848,46.0,13.3,51.7,Chicago
1458,17031030101.0,3.911,51.2,15.9,52.1,Chicago
1459,17031030102.0,2.841,54.3,14.0,56.0,Chicago
1460,17031030104.0,3.411,40.3,12.8,71.7,Chicago
1461,17031030200.0,5.702,51.9,12.4,82.3,Chicago
1462,17031030300.0,3.676,53.0,13.9,58.5,Chicago
1463,17031030400.0,2.631,49.9,12.4,79.4,Chicago
1464,17031030500.0,6.786,54.2,11.3,79.2,Chicago
1465,17031030601.0,3.353,54.1,19.9,57.9,Chicago
1466,17031030603.0,2.41,47.8,10.1,60.9,Chicago
1467,17031030604.0,3.763,55.4,17.2,53.7,Chicago
1468,17031030701.0,1.625,54.9,13.8,54.8,Chicago
1469,17031030702.0,2.211,50.0,28.6,66.9,Chicago
1470,17031030703.0,2.947,56.1,21.4,69.7,Chicago
1471,17031030706.0,2.845,51.8,28.0,64.1,Chicago
1472,17031030800.0,4.169,50.8,20.3,80.9,Chicago
1473,17031030900.0,3.126,48.5,12.5,80.3,Chicago
1474,17031031000.0,3.907,48.8,10.7,82.5,Chicago
1475,17031031100.0,4.72,57.4,11.4,75.6,Chicago
1476,17031031200.0,6.359,55.8,8.0,49.1,Chicago
1477,17031031300.0,7.775,47.6,24.0,52.8,Chicago
1478,17031031400.0,4.964,48.5,21.2,74.7,Chicago
1479,17031031501.0,4.474,48.8,18.0,43.4,Chicago
1480,17031031502.0,4.628,49.8,8.0,46.9,Chicago
1481,17031031700.0,6.785,51.2,5.3,67.1,Chicago
1482,17031031800.0,1.889,52.7,6.5,80.9,Chicago
1483,17031031900.0,2.558,53.4,7.9,78.0,Chicago
1484,17031032100.0,7.106,48.9,11.6,80.2,Chicago
1485,17031040100.0,4.139,50.5,9.1,82.1,Chicago
1486,17031040201.0,6.814,49.4,10.4,70.5,Chicago
1487,17031040202.0,7.634,47.4,9.8,62.2,Chicago
1488,17031040300.0,2.953,44.2,21.2,61.4,Chicago
1489,17031040401.0,3.25,53.4,8.9,83.5,Chicago
1490,17031040402.0,5.154,52.1,5.0,81.3,Chicago
1491,17031040600.0,2.607,42.6,7.8,89.8,Chicago
1492,17031040700.0,3.435,48.0,6.9,82.2,Chicago
1493,17031040800.0,1.691,49.1,11.9,81.8,Chicago
1494,17031040900.0,1.904,47.2,9.5,88.6,Chicago
1495,17031050100.0,2.736,47.1,8.9,83.8,Chicago
1496,17031050200.0,5.092,46.4,15.8,86.9,Chicago
1497,17031050300.0,2.483,48.7,11.7,81.5,Chicago
1498,17031050500.0,5.914,48.4,5.6,91.1,Chicago
1499,17031050600.0,2.16,47.4,8.1,95.1,Chicago
1500,17031050700.0,1.742,48.2,7.7,93.5,Chicago
1501,17031050800.0,1.402,51.7,4.2,85.2,Chicago
1502,17031050900.0,1.414,46.3,9.7,77.8,Chicago
1503,17031051000.0,1.829,49.3,7.5,86.6,Chicago
1504,17031051100.0,1.732,48.7,5.4,84.2,Chicago
1505,17031051200.0,1.546,48.9,6.3,83.8,Chicago
1506,17031051300.0,2.893,52.1,2.4,91.0,Chicago
1507,17031051400.0,2.073,52.0,4.4,78.0,Chicago
1508,17031060100.0,2.939,47.5,6.2,83.1,Chicago
1509,17031060200.0,2.248,47.4,5.6,84.7,Chicago
1510,17031060300.0,2.936,53.1,8.4,85.9,Chicago
1511,17031060400.0,3.877,45.8,3.8,90.7,Chicago
1512,17031060500.0,1.197,45.2,36.3,79.5,Chicago
1513,17031060800.0,5.037,51.4,11.2,76.4,Chicago
1514,17031060900.0,7.292,48.8,10.5,82.3,Chicago
1515,17031061000.0,2.202,60.1,1.7,91.1,Chicago
1516,17031061100.0,1.368,59.2,2.9,92.1,Chicago
1517,17031061200.0,2.164,51.6,4.9,89.4,Chicago
1518,17031061500.0,2.0,54.0,4.9,91.2,Chicago
1519,17031061800.0,1.415,54.1,6.0,78.0,Chicago
1520,17031061901.0,3.492,54.3,9.4,74.7,Chicago
1521,17031061902.0,4.759,52.9,17.3,83.3,Chicago
1522,17031062000.0,3.027,46.3,3.1,86.1,Chicago
1523,17031062100.0,3.722,50.4,6.9,85.9,Chicago
1524,17031062200.0,2.988,53.2,3.4,94.7,Chicago
1525,17031062300.0,1.595,54.5,5.8,83.4,Chicago
1526,17031062400.0,1.571,49.8,11.6,87.7,Chicago
1527,17031062500.0,1.556,53.9,5.7,87.5,Chicago
1528,17031062600.0,2.442,52.0,3.1,83.4,Chicago
1529,17031062700.0,2.982,52.9,5.9,93.4,Chicago
1530,17031062800.0,3.46,50.6,3.7,86.7,Chicago
1531,17031062900.0,3.818,59.4,2.3,83.8,Chicago
1532,17031063000.0,3.456,54.3,3.0,76.6,Chicago
1533,17031063100.0,2.238,43.4,3.4,85.8,Chicago
1534,17031063200.0,6.745,45.7,13.7,89.8,Chicago
1535,17031063301.0,2.735,45.6,17.7,82.1,Chicago
1536,17031063302.0,3.967,41.8,9.8,85.9,Chicago
1537,17031063303.0,1.243,44.7,53.1,86.8,Chicago
1538,17031063400.0,2.443,52.3,3.0,87.1,Chicago
1539,17031070101.0,3.885,46.6,17.9,82.4,Chicago
1540,17031070102.0,2.918,48.4,10.0,85.7,Chicago
1541,17031070103.0,1.636,47.6,5.1,81.2,Chicago
1542,17031070200.0,4.216,53.2,6.5,87.2,Chicago
1543,17031070300.0,3.634,52.8,2.5,89.5,Chicago
1544,17031070400.0,3.151,49.5,16.2,82.2,Chicago
1545,17031070500.0,3.458,50.4,13.2,85.1,Chicago
1546,17031070600.0,3.296,53.8,3.6,90.8,Chicago
1547,17031070700.0,4.191,56.5,5.3,71.8,Chicago
1548,17031071000.0,4.634,49.5,3.9,82.4,Chicago
1549,17031071100.0,3.394,50.6,6.7,79.4,Chicago
1550,17031071200.0,1.956,46.1,13.4,78.8,Chicago
1551,17031071300.0,4.308,54.2,10.3,80.0,Chicago
1552,17031071400.0,5.096,55.0,11.8,83.1,Chicago
1553,17031071500.0,6.187,47.4,10.2,86.9,Chicago
1554,17031071600.0,1.914,51.4,16.3,76.8,Chicago
1555,17031071700.0,1.67,50.8,13.1,75.7,Chicago
1556,17031071800.0,2.613,52.1,9.4,74.6,Chicago
1557,17031080100.0,6.741,44.1,25.0,82.9,Chicago
1558,17031080201.0,3.16,44.8,29.2,82.6,Chicago
1559,17031080202.0,3.339,43.6,16.1,91.3,Chicago
1560,17031080300.0,4.911,50.2,5.5,84.7,Chicago
1561,17031080400.0,4.331,45.2,7.1,33.5,Chicago
1562,17031081000.0,8.204,48.2,19.3,67.3,Chicago
1563,17031081100.0,4.2,50.9,12.6,77.2,Chicago
1564,17031081201.0,4.711,46.6,24.6,82.0,Chicago
1565,17031081300.0,5.393,39.7,37.9,79.6,Chicago
1566,17031081401.0,2.224,40.7,29.7,83.5,Chicago
1567,17031081403.0,8.45,53.5,8.6,70.9,Chicago
1568,17031081500.0,4.521,46.0,14.3,70.2,Chicago
1569,17031081600.0,4.04,50.6,8.6,73.6,Chicago
1570,17031081700.0,4.118,47.9,6.3,74.6,Chicago
1571,17031081800.0,10.298,49.0,6.2,79.8,Chicago
1572,17031081900.0,1.026,49.6,8.2,58.2,Chicago
1573,17031090100.0,3.509,51.5,17.9,84.4,Chicago
1574,17031090200.0,6.416,47.7,15.9,95.2,Chicago
1575,17031090300.0,1.339,51.1,14.3,94.7,Chicago
1576,17031100100.0,5.63,47.5,14.3,95.3,Chicago
1577,17031100200.0,6.819,50.2,17.6,84.5,Chicago
1578,17031100300.0,6.259,45.5,30.1,87.4,Chicago
1579,17031100400.0,3.404,48.1,16.5,89.5,Chicago
1580,17031100500.0,5.84,47.9,20.8,86.1,Chicago
1581,17031100600.0,4.792,49.3,17.2,82.6,Chicago
1582,17031100700.0,5.18,49.2,16.4,87.9,Chicago
1583,17031110100.0,5.514,45.7,15.1,85.2,Chicago
1584,17031110200.0,3.095,47.6,18.7,81.5,Chicago
1585,17031110300.0,5.331,50.8,16.9,82.3,Chicago
1586,17031110400.0,4.666,45.1,16.5,71.4,Chicago
1587,17031110501.0,5.323,51.2,14.7,72.4,Chicago
1588,17031110502.0,3.574,50.5,15.2,66.1,Chicago
1589,17031120100.0,4.158,48.3,19.5,92.0,Chicago
1590,17031120200.0,4.607,45.6,21.1,80.2,Chicago
1591,17031120300.0,6.892,48.1,20.1,82.1,Chicago
1592,17031120400.0,3.727,47.4,10.7,66.4,Chicago
1593,17031130100.0,5.341,46.4,35.5,64.0,Chicago
1594,17031130200.0,1.571,46.0,19.5,71.7,Chicago
1595,17031130300.0,5.509,50.2,10.9,58.6,Chicago
1596,17031140100.0,3.194,47.4,3.6,56.5,Chicago
1597,17031140200.0,6.514,51.1,8.7,58.6,Chicago
1598,17031140301.0,2.839,47.4,9.1,46.2,Chicago
1599,17031140302.0,4.189,49.0,18.0,48.3,Chicago
1600,17031140400.0,5.978,48.9,14.1,67.6,Chicago
1601,17031140500.0,3.92,50.0,9.2,52.4,Chicago
1602,17031140601.0,2.886,54.4,11.1,48.8,Chicago
1603,17031140602.0,5.003,49.9,9.8,59.5,Chicago
1604,17031140701.0,3.028,52.8,5.7,47.1,Chicago
1605,17031140702.0,5.882,53.6,6.4,65.4,Chicago
1606,17031140800.0,6.373,50.0,12.2,61.2,Chicago
1607,17031150200.0,7.753,47.2,11.5,72.2,Chicago
1608,17031150300.0,7.862,52.6,15.2,74.4,Chicago
1609,17031150401.0,4.909,46.7,14.2,70.9,Chicago
1610,17031150402.0,3.817,49.6,11.6,71.7,Chicago
1611,17031150501.0,3.903,46.6,17.5,74.5,Chicago
1612,17031150502.0,4.339,51.0,13.3,72.2,Chicago
1613,17031150600.0,4.063,48.4,15.2,69.8,Chicago
1614,17031150700.0,4.04,47.9,15.1,78.5,Chicago
1615,17031150800.0,4.814,51.0,11.4,62.3,Chicago
1616,17031151001.0,2.803,46.6,11.2,58.0,Chicago
1617,17031151002.0,4.892,51.2,10.2,58.6,Chicago
1618,17031151100.0,5.335,48.3,10.5,62.9,Chicago
1619,17031151200.0,3.616,51.4,11.7,70.3,Chicago
1620,17031160100.0,2.537,47.1,15.6,64.7,Chicago
1621,17031160200.0,3.023,50.0,15.2,78.6,Chicago
1622,17031160300.0,3.524,44.9,17.2,67.6,Chicago
1623,17031160400.0,4.734,51.1,10.8,71.5,Chicago
1624,17031160501.0,4.019,45.4,8.0,63.9,Chicago
1625,17031160502.0,3.729,47.4,9.5,71.6,Chicago
1626,17031160601.0,3.362,47.9,9.0,74.6,Chicago
1627,17031160602.0,3.735,49.8,8.9,65.0,Chicago
1628,17031160700.0,5.811,58.9,10.9,71.5,Chicago
1629,17031160800.0,5.459,52.5,8.2,68.4,Chicago
1630,17031160900.0,2.535,51.0,7.2,81.5,Chicago
1631,17031161000.0,2.171,46.8,10.1,79.4,Chicago
1632,17031161100.0,2.038,49.7,8.2,74.4,Chicago
1633,17031161200.0,3.121,52.5,8.6,79.0,Chicago
1634,17031161300.0,3.732,44.0,11.8,77.3,Chicago
1635,17031170100.0,1.931,41.8,37.1,81.1,Chicago
1636,17031170200.0,3.754,47.0,18.2,75.2,Chicago
1637,17031170300.0,5.338,49.2,16.0,83.1,Chicago
1638,17031170400.0,4.189,51.9,17.4,79.9,Chicago
1639,17031170500.0,5.519,49.4,16.8,87.0,Chicago
1640,17031170600.0,2.487,46.5,21.3,91.8,Chicago
1641,17031170700.0,3.295,49.3,14.8,90.4,Chicago
1642,17031170800.0,4.099,48.0,15.5,80.4,Chicago
1643,17031170900.0,1.943,49.1,15.1,76.4,Chicago
1644,17031171000.0,6.877,51.1,18.2,79.6,Chicago
1645,17031171100.0,4.013,44.4,13.6,77.5,Chicago
1646,17031180100.0,6.228,45.0,15.1,73.6,Chicago
1647,17031190100.0,2.453,49.6,12.8,49.3,Chicago
1648,17031190200.0,5.838,48.9,9.5,51.0,Chicago
1649,17031190300.0,5.518,47.3,12.1,75.4,Chicago
1650,17031190401.0,4.394,47.7,12.1,64.9,Chicago
1651,17031190402.0,5.385,46.8,10.6,70.8,Chicago
1652,17031190601.0,4.976,51.4,8.5,37.0,Chicago
1653,17031190602.0,5.123,54.0,11.1,57.3,Chicago
1654,17031190701.0,2.735,49.5,8.9,62.2,Chicago
1655,17031190702.0,5.056,50.1,7.2,59.4,Chicago
1656,17031190800.0,6.951,49.0,10.6,50.0,Chicago
1657,17031190900.0,2.235,50.8,14.4,57.6,Chicago
1658,17031191000.0,2.73,54.4,12.3,59.4,Chicago
1659,17031191100.0,6.927,48.1,7.6,55.5,Chicago
1660,17031191200.0,4.053,47.1,5.2,50.5,Chicago
1661,17031191301.0,5.525,52.5,10.1,47.8,Chicago
1662,17031191302.0,5.046,55.3,7.2,55.9,Chicago
1663,17031200100.0,3.836,57.1,13.1,56.9,Chicago
1664,17031200200.0,4.848,55.2,12.7,45.4,Chicago
1665,17031200300.0,1.919,50.3,9.4,58.6,Chicago
1666,17031200401.0,3.697,51.6,7.8,55.2,Chicago
1667,17031200402.0,4.477,47.7,9.5,53.9,Chicago
1668,17031210100.0,4.102,56.0,9.0,76.5,Chicago
1669,17031210400.0,2.58,46.8,11.9,68.8,Chicago
1670,17031210501.0,3.033,55.0,6.1,78.1,Chicago
1671,17031210502.0,4.47,51.1,5.9,70.1,Chicago
1672,17031210601.0,2.841,44.7,11.7,71.9,Chicago
1673,17031210602.0,4.092,47.7,9.4,69.4,Chicago
1674,17031210700.0,4.24,50.8,9.1,82.2,Chicago
1675,17031210800.0,1.165,58.4,4.2,64.8,Chicago
1676,17031210900.0,3.058,53.4,10.9,76.8,Chicago
1677,17031220300.0,2.068,52.8,9.9,78.0,Chicago
1678,17031220400.0,2.747,58.5,9.4,87.0,Chicago
1679,17031220500.0,2.503,49.0,9.2,81.7,Chicago
1680,17031220601.0,1.612,49.8,8.4,80.1,Chicago
1681,17031220602.0,4.916,43.9,9.0,79.1,Chicago
1682,17031220701.0,3.213,51.2,6.0,75.2,Chicago
1683,17031220702.0,3.902,50.2,4.1,74.3,Chicago
1684,17031220901.0,2.998,49.0,10.2,72.3,Chicago
1685,17031220902.0,2.808,45.9,9.0,85.4,Chicago
1686,17031221000.0,2.771,47.4,2.6,79.1,Chicago
1687,17031221100.0,4.868,49.7,12.0,79.6,Chicago
1688,17031221200.0,3.174,50.4,8.2,80.0,Chicago
1689,17031221300.0,2.879,57.3,6.5,79.3,Chicago
1690,17031221400.0,3.144,59.4,3.7,76.0,Chicago
1691,17031221500.0,2.726,53.8,14.6,81.3,Chicago
1692,17031221600.0,3.268,52.2,4.8,82.9,Chicago
1693,17031222200.0,2.327,50.1,3.4,84.1,Chicago
1694,17031222500.0,1.692,52.5,6.5,79.2,Chicago
1695,17031222600.0,1.663,48.4,4.6,82.2,Chicago
1696,17031222700.0,2.564,47.9,5.4,81.9,Chicago
1697,17031222800.0,1.012,43.8,2.3,80.0,Chicago
1698,17031222900.0,1.005,51.5,10.3,72.3,Chicago
1699,17031230100.0,1.62,53.6,6.7,64.3,Chicago
1700,17031230200.0,2.258,48.7,8.1,42.4,Chicago
1701,17031230400.0,2.09,46.0,10.6,51.5,Chicago
1702,17031230500.0,3.327,45.7,10.1,36.8,Chicago
1703,17031230600.0,6.988,52.0,5.4,32.5,Chicago
1704,17031230700.0,6.252,49.8,5.7,38.7,Chicago
1705,17031230800.0,1.232,47.7,8.0,53.7,Chicago
1706,17031230900.0,4.808,49.1,9.3,52.2,Chicago
1707,17031231100.0,1.217,44.0,13.5,11.8,Chicago
1708,17031231200.0,6.504,46.1,12.8,9.7,Chicago
1709,17031231500.0,5.586,50.0,13.6,2.1,Chicago
1710,17031240200.0,1.633,51.3,9.1,86.7,Chicago
1711,17031240300.0,1.215,54.7,5.6,86.5,Chicago
1712,17031240500.0,2.425,51.1,3.3,88.3,Chicago
1713,17031240600.0,1.725,53.9,5.8,79.0,Chicago
1714,17031240700.0,1.876,51.1,7.4,86.4,Chicago
1715,17031240800.0,1.37,47.5,5.1,75.5,Chicago
1716,17031241000.0,2.097,50.4,10.0,70.1,Chicago
1717,17031241100.0,3.758,55.6,3.7,71.6,Chicago
1718,17031241200.0,1.82,47.0,11.5,74.4,Chicago
1719,17031241300.0,1.995,55.2,7.3,77.1,Chicago
1720,17031241400.0,5.48,54.5,7.4,84.5,Chicago
1721,17031241500.0,2.791,54.2,1.2,88.5,Chicago
1722,17031241600.0,3.48,51.1,4.2,82.0,Chicago
1723,17031242000.0,4.763,49.1,8.7,64.2,Chicago
1724,17031242100.0,3.855,53.9,2.1,85.4,Chicago
1725,17031242200.0,3.67,51.4,1.6,83.2,Chicago
1726,17031242300.0,3.517,48.6,4.0,86.4,Chicago
1727,17031242400.0,2.729,49.8,5.6,90.3,Chicago
1728,17031242500.0,3.477,55.2,8.0,76.7,Chicago
1729,17031242600.0,5.293,47.3,7.0,78.6,Chicago
1730,17031242700.0,1.682,54.9,8.7,62.6,Chicago
1731,17031242800.0,1.621,51.9,9.9,92.7,Chicago
1732,17031242900.0,1.803,47.7,3.7,75.7,Chicago
1733,17031243000.0,2.182,51.1,6.6,78.6,Chicago
1734,17031243100.0,2.274,50.3,10.2,85.6,Chicago
1735,17031243200.0,2.139,49.9,2.7,76.9,Chicago
1736,17031243300.0,2.457,50.3,6.5,82.7,Chicago
1737,17031243400.0,2.849,56.8,7.8,74.2,Chicago
1738,17031243500.0,3.601,47.7,3.4,69.2,Chicago
1739,17031250200.0,2.866,45.9,11.4,29.7,Chicago
1740,17031250300.0,5.122,43.8,9.3,14.3,Chicago
1741,17031250400.0,4.769,45.1,15.1,17.3,Chicago
1742,17031250500.0,7.242,49.6,15.4,53.7,Chicago
1743,17031250600.0,4.252,39.9,17.8,3.6,Chicago
1744,17031250700.0,5.214,45.5,14.8,6.1,Chicago
1745,17031250800.0,2.621,45.6,13.4,3.8,Chicago
1746,17031251000.0,1.022,52.2,13.6,5.0,Chicago
1747,17031251100.0,4.811,35.0,18.8,10.2,Chicago
1748,17031251200.0,3.807,51.1,12.7,8.3,Chicago
1749,17031251300.0,4.047,47.5,17.3,8.8,Chicago
1750,17031251400.0,4.029,47.0,16.4,18.5,Chicago
1751,17031251500.0,4.342,51.9,9.8,6.7,Chicago
1752,17031251600.0,4.261,43.4,11.9,0.2,Chicago
1753,17031251700.0,1.182,50.3,16.2,17.0,Chicago
1754,17031251800.0,5.3,48.4,8.6,6.4,Chicago
1755,17031251900.0,4.653,52.0,9.4,3.0,Chicago
1756,17031252000.0,5.259,44.3,13.7,1.6,Chicago
1757,17031252101.0,1.27,44.4,22.5,2.4,Chicago
1758,17031252102.0,6.864,44.3,15.2,2.4,Chicago
1759,17031252201.0,2.646,46.8,25.6,5.9,Chicago
1760,17031252202.0,4.127,42.3,17.2,3.6,Chicago
1761,17031260100.0,1.204,45.8,17.1,8.6,Chicago
1762,17031260300.0,1.668,51.1,8.5,3.1,Chicago
1763,17031260400.0,1.174,41.6,14.7,1.0,Chicago
1764,17031260500.0,1.538,45.4,15.5,0.8,Chicago
1765,17031260600.0,2.018,56.1,11.7,2.7,Chicago
1766,17031260700.0,1.669,46.9,14.3,0.4,Chicago
1767,17031260800.0,2.447,51.8,10.3,4.5,Chicago
1768,17031260900.0,1.461,46.9,6.5,11.0,Chicago
1769,17031261000.0,2.276,44.4,12.7,4.2,Chicago
1770,17031270500.0,1.271,32.6,11.8,0.4,Chicago
1771,17031271200.0,1.326,46.8,6.6,7.2,Chicago
1772,17031271300.0,1.11,44.2,10.2,0.4,Chicago
1773,17031271400.0,1.272,46.9,10.9,5.0,Chicago
1774,17031271500.0,1.527,51.3,12.0,5.0,Chicago
1775,17031280100.0,6.603,49.1,7.6,77.8,Chicago
1776,17031280400.0,1.585,45.9,7.3,13.9,Chicago
1777,17031281900.0,6.221,50.2,2.8,52.0,Chicago
